total files : 2777 
total packets : 130 
Packet Number 	 Occurences 	 Run Number 	 Error 	 Weighted mean error 
 11231 	 381 	71363 	 0.37624 	 0.000174980482954497 
 11231 	 381 	71367 	 0.541411 	 0.000268195997341634 
 11231 	 381 	71369 	 0.366667 	 0.000108198303725104 
 11231 	 381 	71474 	 0.341626 	 0.000104041882840124 
 11231 	 381 	71483 	 0.116346 	 1.34485655114078e-05 
 11231 	 381 	71485 	 0.252284 	 4.01871251791237e-05 
 11231 	 381 	71486 	 0.693094 	 0.000373091977325179 
 11231 	 381 	71488 	 0.61718 	 0.000541172690997439 
 11231 	 381 	71493 	 0.103896 	  Not a good physic run  
 11231 	 381 	71495 	 0.256188 	 0.0001228048425723 
 11231 	 381 	71500 	 0.189892 	 3.17266791297829e-05 
 11231 	 381 	71502 	 0.127294 	 1.35021519218138e-05 
 11231 	 381 	71723 	 0.233962 	  Not a good physic run  
 11231 	 381 	71726 	 0.2751 	  Not a good physic run  
 11231 	 381 	71740 	 0.123552 	  Not a good physic run  
 11231 	 381 	71743 	 0.0651163 	  Not a good physic run  
 11231 	 381 	71749 	 0.334694 	  Not a good physic run  
 11231 	 381 	71762 	 0.334994 	  Not a good physic run  
 11231 	 381 	71869 	 0.316832 	  Not a good physic run  
 11231 	 381 	71875 	 0.360544 	 8.66040422649677e-05 
 11231 	 381 	71996 	 0.00455927 	 7.39064106036618e-07 
 11231 	 381 	72096 	 0.230769 	 0.00012896116263761 
 11231 	 381 	72102 	 0.374384 	 0.000652080433615385 
 11231 	 381 	72105 	 0.23913 	 0.000159870993135789 
 11231 	 381 	72111 	 0.629388 	 0.000532197484145547 
 11231 	 381 	72112 	 0.566474 	 0.00013787161989635 
 11231 	 381 	72115 	 0.615305 	 0.000359302254590418 
 11231 	 381 	72117 	 0.179679 	 2.98995474344964e-05 
 11231 	 381 	72119 	 0.77653 	 0.000412308221641479 
 11231 	 381 	72128 	 0.544596 	 0.000135189359143365 
 11231 	 381 	72135 	 0.679049 	 0.000334932697319527 
 11231 	 381 	72236 	 0.584943 	 0.000900583209129189 
 11231 	 381 	72237 	 0.687281 	 0.000502127579132314 
 11231 	 381 	72239 	 0.726319 	 0.00101230751986831 
 11231 	 381 	72240 	 0.351934 	 0.000416607908039022 
 11231 	 381 	72244 	 0.654425 	 0.000729131111914003 
 11231 	 381 	72249 	 0.577538 	 0.000531938660800787 
 11231 	 381 	72250 	 0.507143 	 0.000297855516962283 
 11231 	 381 	72252 	 0.751394 	 0.000747002422563214 
 11231 	 381 	72256 	 0.347448 	 7.8724686040898e-05 
 11231 	 381 	72331 	 0.811284 	 0.00303017486884084 
 11231 	 381 	72334 	 0.753816 	 0.00229641006611332 
 11231 	 381 	72336 	 0.61881 	 0.000429984516203323 
 11231 	 381 	72340 	 0.517126 	 0.000745429003824736 
 11231 	 381 	72342 	 0.559825 	 0.00102902031427742 
 11231 	 381 	72350 	 0.74619 	 0.00106501051164032 
 11231 	 381 	72352 	 0.549076 	 0.000261227805037688 
 11231 	 381 	72357 	 0.405655 	 0.000254847294420959 
 11231 	 381 	72361 	 0.52764 	 0.000264503018040877 
 11231 	 381 	72364 	 0.646415 	 0.000179441315581322 
 11231 	 381 	72366 	 0.00703642 	 1.39393248771483e-06 
 11231 	 381 	72368 	 0.0612245 	  Not a good physic run  
 11231 	 381 	72461 	 0.191176 	  Not a good physic run  
 11231 	 381 	72462 	 0.633311 	 0.00132996526864667 
 11231 	 381 	72467 	 0.59414 	 0.00165150741376931 
 11231 	 381 	72476 	 0.113775 	 9.01507700970521e-05 
 11231 	 381 	72482 	 0.208822 	 0.000269805300657557 
 11231 	 381 	72489 	 0.900583 	 0.00192625840910927 
 11231 	 381 	72495 	 0.322218 	 0.000198172374125353 
 11231 	 381 	72601 	 0.501377 	 0.000549800394461059 
 11231 	 381 	72603 	 0.592963 	 0.000749751397615961 
 11231 	 381 	72605 	 0.801691 	 0.000992107148299585 
 11231 	 381 	72608 	 0.216 	  Not a good physic run  
 11231 	 381 	72647 	 0.555 	 0.00098655540106415 
 11231 	 381 	72648 	 0.178758 	 0.000249356162629815 
 11231 	 381 	72662 	 0.658259 	 0.00176679225584826 
 11231 	 381 	72667 	 0.126005 	 1.35239896915956e-05 
 11231 	 381 	72669 	 0.711021 	 0.00153077508792846 
 11231 	 381 	72675 	 0.392967 	 0.000257262824711214 
 11231 	 381 	72733 	 0.133056 	 2.76862066612554e-05 
 11231 	 381 	72735 	 0.808364 	 0.00238163042481731 
 11231 	 381 	72737 	 0.0982503 	 2.08225291519294e-05 
 11231 	 381 	72739 	 0.298204 	 0.000213966116234719 
 11231 	 381 	72743 	 0.282407 	 1.43149946478541e-05 
 11231 	 381 	72745 	 0.442693 	 0.000203202236746431 
 11231 	 381 	72749 	 0.432386 	 8.20333510346794e-05 
 11231 	 381 	72750 	 0.603795 	 0.00078737804874444 
 11231 	 381 	72756 	 0.676404 	 0.000856824922828448 
 11231 	 381 	72758 	 0.50966 	 0.000343111543720378 
 11231 	 381 	72966 	 0.599287 	 0.00122239839435373 
 11231 	 381 	72968 	 0.531143 	 0.000375949891304851 
 11231 	 381 	73042 	 0.427837 	 0.00082924219128267 
 11231 	 381 	73052 	 0.0222222 	 3.27630809691546e-06 
 11231 	 381 	73053 	 0.173077 	 2.41152690995165e-05 
 11231 	 381 	73061 	 0.95283 	 0.0018294116675584 
 11231 	 381 	73072 	 0.597913 	 0.000546617912740393 
 11231 	 381 	73075 	 0.471186 	 0.00012835271292759 
 11231 	 381 	73077 	 0.229616 	 4.69537692208482e-05 
 11231 	 381 	73082 	 0.569865 	 0.000269957456792364 
 11231 	 381 	73125 	 1 	 0.000100466223905705 
 11231 	 381 	73127 	 0.0851064 	 4.23585303359004e-06 
 11231 	 381 	74404 	 0.106218 	  Not a good physic run  
 11231 	 381 	74405 	 0.822125 	 0.00177589529000519 
 11231 	 381 	74410 	 0.298507 	 1.8236680741566e-05 
 11231 	 381 	74413 	 0.684663 	 0.00256040718606254 
 11231 	 381 	74417 	 0.138473 	 2.88333050466269e-05 
 11231 	 381 	74420 	 0.477094 	 0.000157156768010431 
 11231 	 381 	74425 	 0.227069 	 4.47050905839794e-05 
 11231 	 381 	74428 	 2.10196 	 0.00292960379656853 
 11231 	 381 	74448 	 0.031746 	 1.65485219778871e-06 
 11231 	 381 	74463 	 0.566281 	 0.00322344537082987 
 11231 	 381 	74475 	 2.18897 	 0.0018195907663518 
 11231 	 381 	74477 	 1.98511 	 0.0165396281841913 
 11231 	 381 	74479 	 0.686315 	 0.00333297203067056 
 11231 	 381 	74529 	 0.177003 	  Not a good physic run  
 11231 	 381 	74546 	 0.125 	  Not a good physic run  
 11231 	 381 	74547 	 0.333333 	  Not a good physic run  
 11231 	 381 	74558 	 0.906494 	 0.00319255392826379 
 11231 	 381 	74660 	 0.598749 	 0.00191809508676176 
 11231 	 381 	74662 	 0.76835 	 0.00530869066733996 
 11231 	 381 	74664 	 0.759268 	 0.00285196065560823 
 11231 	 381 	74669 	 0.622004 	 0.00166612791983335 
 11231 	 381 	74674 	 0.0204082 	 4.52974953791153e-06 
 11231 	 381 	74675 	 0.235154 	 3.34461551809662e-05 
 11231 	 381 	74678 	 0.281209 	 0.000585308616841654 
 11231 	 381 	74680 	 0.673889 	 0.000725801018833986 
 11231 	 381 	74684 	 0.662955 	 0.000819597801615608 
 11231 	 381 	74686 	 0.357868 	 9.34306954280691e-05 
 11231 	 381 	74691 	 0.66898 	 0.00115036742491437 
 11231 	 381 	74743 	 0.0826613 	 8.63838870420375e-05 
 11231 	 381 	74745 	 0.275822 	  Not a good physic run  
 11231 	 381 	74831 	 0.452698 	  Not a good physic run  
 11231 	 381 	74832 	 0.491697 	  Not a good physic run  
 11231 	 381 	74833 	 0.347072 	  Not a good physic run  
 11231 	 381 	74844 	 0.216143 	 0.000191593109162678 
 11231 	 381 	74852 	 0.802294 	 0.00376997631161032 
 11231 	 381 	74854 	 0.0777778 	 5.89439198417231e-05 
 11231 	 381 	74855 	 0.854029 	 0.00285127357405535 
 11231 	 381 	74857 	 0.757139 	 0.00174191090541692 
 11231 	 381 	74865 	 0.788369 	  Not a good physic run  
 11231 	 381 	74868 	 0.683841 	  Not a good physic run  
 11231 	 381 	74987 	 0.213131 	  Not a good physic run  
 11231 	 381 	75356 	 0.108434 	  Not a good physic run  
 11231 	 381 	75398 	 0.61895 	  Not a good physic run  
 11231 	 381 	75399 	 0.393565 	 0.00444351166310017 
 11231 	 381 	75403 	 0.445629 	 0.00100093559602512 
 11231 	 381 	75531 	 0.1732 	  Not a good physic run  
 11231 	 381 	75587 	 0.757171 	 0.00503950702229393 
 11231 	 381 	75619 	 0.182549 	 0.000522386818572994 
 11231 	 381 	75636 	 0.0986111 	 0.000135405517011825 
 11231 	 381 	75792 	 0.178344 	  Not a good physic run  
 11231 	 381 	75796 	 0.662785 	 0.00423540703111041 
 11231 	 381 	75836 	 0.299065 	  Not a good physic run  
 11231 	 381 	75983 	 0.684339 	 0.00875867427797554 
 11231 	 381 	76073 	 0.172604 	 0.000197110453213111 
 11231 	 381 	76074 	 0.170732 	  Not a good physic run  
 11231 	 381 	76284 	 0.076571 	 7.79349427804254e-05 
 11231 	 381 	76692 	 0.407516 	 0.00249333970900089 
 11231 	 381 	76785 	 0.58091 	 0.00623798897920608 
 11231 	 381 	76797 	 0.00545263 	 4.17804287560744e-05 
 11231 	 381 	76852 	 0.169168 	 0.000406444248283052 
 11231 	 381 	76983 	 0.653626 	 0.0048822422271418 
 11231 	 381 	76985 	 0.727399 	 0.0070592873855881 
 11231 	 381 	76995 	 0.0588361 	 0.00043927129134338 
 11231 	 381 	77266 	 0.000741977 	 4.53827998463346e-06 
 11231 	 381 	77391 	 0.354497 	 0.00245706095697977 
 11231 	 381 	77532 	 0.169173 	  Not a good physic run  
 11231 	 381 	77545 	 0.283375 	  Not a good physic run  
 11231 	 381 	77547 	 0.763664 	 0.00831514658327808 
 11231 	 381 	77683 	 0.485704 	 0.00297122057610346 
 11231 	 381 	77687 	 0.15812 	 3.04952209627674e-05 
 11231 	 381 	78025 	 0.254902 	  Not a good physic run  
 11231 	 381 	78030 	 0.331269 	  Not a good physic run  
 11231 	 381 	78207 	 0.725758 	 0.00465991930497506 
 11231 	 381 	78209 	 0.457824 	 0.00244546297022047 
 11231 	 381 	78270 	 0.688757 	 0.0023439596240314 
 11231 	 381 	78434 	 0.149425 	  Not a good physic run  
 11231 	 381 	78435 	 0.665662 	 0.00359192913705004 
 11231 	 381 	78508 	 0.323374 	 0.00245979012521394 
 11231 	 381 	78510 	 0.261057 	 0.000375135061245956 
 11231 	 381 	78511 	 0.930259 	 0.0026824274761477 
 11231 	 381 	78578 	 0.67284 	 0.00826975650294628 
 11231 	 381 	78623 	 0.211268 	  Not a good physic run  
 11231 	 381 	78807 	 0.288 	  Not a good physic run  
 11231 	 381 	78808 	 0.198009 	 0.00195940261560146 
 11231 	 381 	78838 	 0.691889 	 0.0158630492880618 
 11231 	 381 	79047 	 0.501352 	 0.0022592250146221 
 11231 	 381 	79048 	 0.468058 	 0.00148200717308153 
 11231 	 381 	79066 	 0.0732316 	 0.000722348694374834 
 11231 	 381 	79067 	 0.334869 	 0.00293778427626841 
 11231 	 381 	79301 	 0.259542 	  Not a good physic run  
 11231 	 381 	79339 	 0.307692 	  Not a good physic run  
 11231 	 381 	79340 	 0.00334209 	 4.15599084194067e-05 
 11231 	 381 	79343 	 0.232468 	 0.000280520522796908 
 11231 	 381 	79603 	 0.396309 	 0.00246451394157822 
 11231 	 381 	79629 	 0.281654 	 0.00133777124269374 
 11231 	 381 	79630 	 0.676561 	 0.00356902186346251 
 11231 	 381 	79643 	 0.235741 	 0.00160066779791792 
 11231 	 381 	79644 	 0.883242 	  Not a good physic run  
 11231 	 381 	79752 	 0.141892 	  Not a good physic run  
 11231 	 381 	79762 	 0.590085 	 0.00635839281612483 
 11231 	 381 	79764 	 0.500506 	 0.00425198906305799 
 11231 	 381 	79765 	 0.571629 	 0.00372662396187811 
 11231 	 381 	79866 	 0.284878 	 0.00120787830331552 
 11231 	 381 	79871 	 0.451174 	  Not a good physic run  
 11231 	 381 	79875 	 0.631409 	 0.00397336593971991 
 11231 	 381 	79885 	 0.923292 	 0.00503880116531468 
 11231 	 381 	79917 	 0.456522 	  Not a good physic run  
 11231 	 381 	79926 	 0.414966 	  Not a good physic run  
 11231 	 381 	79935 	 0.398844 	  Not a good physic run  
 11231 	 381 	79938 	 0.3 	  Not a good physic run  
 11231 	 381 	79959 	 0.257065 	  Not a good physic run  
 11231 	 381 	79960 	 0.429402 	 0.00179057916311308 
 11231 	 381 	79961 	 0.220948 	 0.00269193563316988 
 11231 	 381 	79963 	 0.312384 	 0.00119974169400484 
 11231 	 381 	79964 	 0.60644 	 0.00318204505132917 
 11231 	 381 	80079 	 0.0857143 	  Not a good physic run  
 11231 	 381 	80127 	 0.560647 	 0.00694773090794915 
 11231 	 381 	80128 	 0.38224 	 0.0034266513428762 
 11231 	 381 	80131 	 0.0978723 	  Not a good physic run  
 11231 	 381 	80139 	 0.398498 	 0.00206100649161667 
 11231 	 381 	80150 	 0.0600632 	 0.000102008288115871 
 11231 	 381 	80151 	 1.00197 	  Not a good physic run  
 11231 	 381 	80152 	 0.502128 	 0.00459790458854592 
 11231 	 381 	80161 	 0.784222 	  Not a good physic run  
 11231 	 381 	80186 	 0.171524 	  Not a good physic run  
 11231 	 381 	80304 	 0.325935 	 0.0019449687399462 
 11231 	 381 	80312 	 0.353764 	 0.00302169110562041 
 11254 	 535 	66484 	 0.782985 	  Not a good physic run  
 11254 	 535 	66909 	 0.182957 	  Not a good physic run  
 11254 	 535 	66937 	 0.0819113 	  Not a good physic run  
 11254 	 535 	66940 	 0.302975 	  Not a good physic run  
 11254 	 535 	66944 	 0.20354 	  Not a good physic run  
 11254 	 535 	67001 	 0.0164835 	  Not a good physic run  
 11254 	 535 	67010 	 0.0481928 	  Not a good physic run  
 11254 	 535 	67013 	 0.0737705 	  Not a good physic run  
 11254 	 535 	67175 	 0.0857143 	  Not a good physic run  
 11254 	 535 	67244 	 1.5 	  Not a good physic run  
 11254 	 535 	67265 	 0.330171 	  Not a good physic run  
 11254 	 535 	67282 	 0.700895 	 0.00361372965140064 
 11254 	 535 	67283 	 0.485806 	 0.00100147130404069 
 11254 	 535 	67284 	 0.188723 	 0.000474302909810065 
 11254 	 535 	67289 	 0.54256 	 0.000501190468857538 
 11254 	 535 	67292 	 0.110092 	  Not a good physic run  
 11254 	 535 	67294 	 0.533123 	  Not a good physic run  
 11254 	 535 	67565 	 0.047619 	 1.36543265360995e-05 
 11254 	 535 	67567 	 0.0296459 	 4.32581209319703e-05 
 11254 	 535 	67568 	 0.180791 	  Not a good physic run  
 11254 	 535 	67573 	 0.336683 	  Not a good physic run  
 11254 	 535 	67631 	 0.118035 	 0.000110453584300671 
 11254 	 535 	67634 	 0.128 	  Not a good physic run  
 11254 	 535 	67639 	 0.0234987 	 8.68703700060428e-06 
 11254 	 535 	67644 	 0.0529954 	  Not a good physic run  
 11254 	 535 	67652 	 0.280844 	 5.74093841528443e-05 
 11254 	 535 	67658 	 0.104778 	 2.20693578869306e-05 
 11254 	 535 	67663 	 0.0120846 	  Not a good physic run  
 11254 	 535 	67797 	 0.120482 	  Not a good physic run  
 11254 	 535 	67798 	 0.240065 	 9.93422871169005e-05 
 11254 	 535 	67817 	 1 	  Not a good physic run  
 11254 	 535 	67846 	 0.141791 	  Not a good physic run  
 11254 	 535 	67849 	 0.00275482 	 1.72664516584745e-06 
 11254 	 535 	67860 	 0.0645161 	  Not a good physic run  
 11254 	 535 	68023 	 0.103056 	 7.79729317592188e-05 
 11254 	 535 	68024 	 0.174238 	 0.000261834991148055 
 11254 	 535 	68025 	 0.0600924 	 1.79104699106712e-05 
 11254 	 535 	68030 	 0.0540123 	 1.07432830894127e-05 
 11254 	 535 	68032 	 0.210744 	 4.17377639202666e-05 
 11254 	 535 	68037 	 0.0457103 	 7.97036615611176e-06 
 11254 	 535 	68038 	 0.630972 	 0.000180480352076943 
 11254 	 535 	68046 	 0.229917 	 8.64394813569588e-06 
 11254 	 535 	68048 	 0.258065 	 1.02983887348153e-05 
 11254 	 535 	68125 	 0.0865801 	 3.27926186320607e-05 
 11254 	 535 	68126 	 0.358529 	 0.00052814733465073 
 11254 	 535 	68151 	 0.176885 	  Not a good physic run  
 11254 	 535 	69462 	 0.146341 	  Not a good physic run  
 11254 	 535 	69473 	 0.498726 	  Not a good physic run  
 11254 	 535 	69475 	 0.18125 	  Not a good physic run  
 11254 	 535 	69476 	 0.142857 	  Not a good physic run  
 11254 	 535 	69478 	 0.126801 	  Not a good physic run  
 11254 	 535 	69480 	 0.347716 	  Not a good physic run  
 11254 	 535 	69482 	 0.087931 	 1.14448731841728e-05 
 11254 	 535 	69484 	 0.193966 	 2.04139604986942e-05 
 11254 	 535 	69499 	 0.0384615 	 1.66896182428898e-06 
 11254 	 535 	69500 	 0.292035 	 1.32266709126661e-05 
 11254 	 535 	69502 	 0.686014 	 0.000901154874644547 
 11254 	 535 	69505 	 0.0621762 	  Not a good physic run  
 11254 	 535 	69509 	 0.6 	  Not a good physic run  
 11254 	 535 	69636 	 1.7385 	  Not a good physic run  
 11254 	 535 	69637 	 2.92225 	  Not a good physic run  
 11254 	 535 	69638 	 0.402985 	  Not a good physic run  
 11254 	 535 	69649 	 0.465314 	 0.00066813998317651 
 11254 	 535 	69650 	 0.254512 	 0.000423610995555063 
 11254 	 535 	69652 	 0.138873 	 0.000115050770217776 
 11254 	 535 	69654 	 0.765375 	  Not a good physic run  
 11254 	 535 	69656 	 0.284974 	 0.000234773727825519 
 11254 	 535 	69657 	 0.258065 	 9.31947567949279e-05 
 11254 	 535 	69658 	 0.149066 	 0.000135413915578719 
 11254 	 535 	69703 	 0.75 	  Not a good physic run  
 11254 	 535 	69706 	 0.236842 	  Not a good physic run  
 11254 	 535 	69716 	 0.138138 	  Not a good physic run  
 11254 	 535 	69717 	 0.450399 	 0.0006196528410504 
 11254 	 535 	69753 	 0.315789 	  Not a good physic run  
 11254 	 535 	69758 	 0.405063 	  Not a good physic run  
 11254 	 535 	69822 	 0.267584 	 0.000147038442581808 
 11254 	 535 	69823 	 0.458631 	 0.00084383654821044 
 11254 	 535 	69830 	 0.0509031 	 1.28947933101048e-05 
 11254 	 535 	69831 	 0.128289 	 1.43152991609937e-05 
 11254 	 535 	69834 	 0.196606 	 0.000114104949223387 
 11254 	 535 	69838 	 0.00686499 	 6.18921923991634e-07 
 11254 	 535 	69849 	 0.877193 	  Not a good physic run  
 11254 	 535 	69974 	 0.782407 	  Not a good physic run  
 11254 	 535 	70066 	 2.81993 	  Not a good physic run  
 11254 	 535 	70072 	 0.492857 	 0.000363661883682691 
 11254 	 535 	70073 	 0.434288 	 0.00081634615099617 
 11254 	 535 	70075 	 0.343725 	 0.000273443023651468 
 11254 	 535 	70076 	 0.695146 	 0.0018043965308544 
 11254 	 535 	70087 	 0.833849 	 0.00118709899873352 
 11254 	 535 	70092 	 0.195072 	 2.21020142603954e-05 
 11254 	 535 	70093 	 0.238024 	 6.81147884308612e-05 
 11254 	 535 	70094 	 0.292781 	 4.42234766398586e-05 
 11254 	 535 	70099 	 0.857143 	  Not a good physic run  
 11254 	 535 	70101 	 0.145161 	  Not a good physic run  
 11254 	 535 	70108 	 1.05764 	  Not a good physic run  
 11254 	 535 	70109 	 2.60936 	  Not a good physic run  
 11254 	 535 	70118 	 2.51495 	  Not a good physic run  
 11254 	 535 	70223 	 0.0913349 	  Not a good physic run  
 11254 	 535 	70229 	 0.125 	  Not a good physic run  
 11254 	 535 	70231 	 0.340892 	 0.000273484059844618 
 11254 	 535 	70236 	 0.163842 	 6.64916757551947e-05 
 11254 	 535 	70240 	 0.293508 	 0.000237718992174269 
 11254 	 535 	70244 	 0.217587 	 9.36610023285423e-05 
 11254 	 535 	70245 	 0.375 	 4.96190989311137e-05 
 11254 	 535 	70247 	 0.14885 	 4.68322900321831e-05 
 11254 	 535 	70253 	 0.33913 	 6.3271590500022e-05 
 11254 	 535 	70390 	 0.264706 	  Not a good physic run  
 11254 	 535 	70394 	 0.678571 	  Not a good physic run  
 11254 	 535 	70432 	 0.00647948 	 1.98281543127995e-06 
 11254 	 535 	70437 	 0.894207 	 0.000645208293183689 
 11254 	 535 	70451 	 0.771059 	 0.00208770436687921 
 11254 	 535 	70454 	 0.149451 	 3.08042503119795e-05 
 11254 	 535 	70456 	 2.15283 	 0.00395968185506732 
 11254 	 535 	70457 	 0.106965 	 1.19007504606802e-05 
 11254 	 535 	70687 	 0.36444 	 0.000945297104982839 
 11254 	 535 	70779 	 0.666667 	  Not a good physic run  
 11254 	 535 	70790 	 0.158084 	 2.90128896772814e-05 
 11254 	 535 	70791 	 0.274186 	 9.81891023748034e-05 
 11254 	 535 	70926 	 0.00359712 	 6.79338622020182e-07 
 11254 	 535 	70980 	 0.334928 	  Not a good physic run  
 11254 	 535 	71005 	 1.00617 	  Not a good physic run  
 11254 	 535 	71007 	 0.354348 	 0.00010756112858433 
 11254 	 535 	71019 	 0.127355 	 2.5390059848736e-05 
 11254 	 535 	71021 	 0.263492 	 7.45530311343186e-05 
 11254 	 535 	71030 	 0.234389 	 2.8958569725064e-05 
 11254 	 535 	71032 	 0.31293 	 4.29987776721316e-05 
 11254 	 535 	71042 	 0.0447761 	  Not a good physic run  
 11254 	 535 	71114 	 2.15645 	  Not a good physic run  
 11254 	 535 	71115 	 1.22581 	  Not a good physic run  
 11254 	 535 	71138 	 0.339455 	 6.00450726500385e-05 
 11254 	 535 	71159 	 0.148515 	 5.94636130333827e-05 
 11254 	 535 	71247 	 0.358289 	  Not a good physic run  
 11254 	 535 	71275 	 0.0564718 	 3.71051006481753e-05 
 11254 	 535 	71279 	 0.106635 	  Not a good physic run  
 11254 	 535 	71288 	 0.240789 	  Not a good physic run  
 11254 	 535 	71308 	 0.0192547 	 4.00162765613607e-06 
 11254 	 535 	71316 	 0.175043 	 1.2293898656746e-05 
 11254 	 535 	71322 	 0.0526316 	 1.04378631096633e-05 
 11254 	 535 	71325 	 0.0596905 	 8.92101833582948e-06 
 11254 	 535 	71327 	 0.385009 	  Not a good physic run  
 11254 	 535 	71340 	 0.397849 	  Not a good physic run  
 11254 	 535 	71342 	 0.0961538 	  Not a good physic run  
